,Unnamed: 0.1,Unnamed: 0,material_id,formation_energy_per_atom,dft_band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup_number,azure_bulk_modulus,larsen_score_2d,Si_100_mismatch,azure_band_gap,dft_bulk_modulus,dft_poisson_ratio,dft_mag_density,Log_rate
4622,18892,18892,mp-755075,-2.4589517365476183,0.0,CrPO4F,0.0442461832142909,"['Cr', 'F', 'O', 'P']","# generated using pymatgen
data_CrPO4F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15174100
_cell_length_b   5.16430152
_cell_length_c   7.29537955
_cell_angle_alpha   107.21214898
_cell_angle_beta   109.22435182
_cell_angle_gamma   96.40638398
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrPO4F
_chemical_formula_sum   'Cr2 P2 O8 F2'
_cell_volume   170.29811778
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.00000000  1
  Cr  Cr1  1  0.00000000  0.00000000  0.50000000  1
  P  P2  1  0.32784900  0.64591300  0.76429100  1
  P  P3  1  0.67215100  0.35408700  0.23570900  1
  O  O4  1  0.63510600  0.76544700  0.91921600  1
  O  O5  1  0.25817800  0.79152700  0.60178700  1
  O  O6  1  0.29493700  0.33473100  0.64989500  1
  O  O7  1  0.86849800  0.31636500  0.11187200  1
  O  O8  1  0.13150200  0.68363500  0.88812800  1
  O  O9  1  0.70506300  0.66526900  0.35010500  1
  O  O10  1  0.74182200  0.20847300  0.39821300  1
  O  O11  1  0.36489400  0.23455300  0.08078400  1
  F  F12  1  0.11698500  0.94238900  0.26478000  1
  F  F13  1  0.88301500  0.05761100  0.73522000  1
",2.0,58.357085529227305,0.0,0.0059382442629684,0.0276418120289842,,,0.0234891110489411,5.066106297605078
4623,18901,18901,mp-763989,-2.527221800977012,0.0,Mn3(OF2)2,0.0536045886111127,"['F', 'Mn', 'O']","# generated using pymatgen
data_Mn3(OF2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.83564830
_cell_length_b   4.83564830
_cell_length_c   9.45642215
_cell_angle_alpha   89.93832056
_cell_angle_beta   89.93832056
_cell_angle_gamma   95.60686226
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn3(OF2)2
_chemical_formula_sum   'Mn6 O4 F8'
_cell_volume   220.06598945
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.00000000  0.00000000  0.00000000  1
  Mn  Mn1  1  0.02719500  0.02719500  0.33140700  1
  Mn  Mn2  1  0.97280500  0.97280500  0.66859300  1
  Mn  Mn3  1  0.50324700  0.50324700  0.84194300  1
  Mn  Mn4  1  0.49675300  0.49675300  0.15805700  1
  Mn  Mn5  1  0.50000000  0.50000000  0.50000000  1
  O  O6  1  0.69746700  0.69746700  0.00155200  1
  O  O7  1  0.67761100  0.67761100  0.67128700  1
  O  O8  1  0.30253300  0.30253300  0.99844800  1
  O  O9  1  0.32238900  0.32238900  0.32871300  1
  F  F10  1  0.19638600  0.81280000  0.16668000  1
  F  F11  1  0.19489900  0.80510100  0.50000000  1
  F  F12  1  0.18720000  0.80361400  0.83332000  1
  F  F13  1  0.71110100  0.71110100  0.32530400  1
  F  F14  1  0.28889900  0.28889900  0.67469600  1
  F  F15  1  0.81280000  0.19638600  0.16668000  1
  F  F16  1  0.80510100  0.19489900  0.50000000  1
  F  F17  1  0.80361400  0.18720000  0.83332000  1
",12.0,94.8211817343766,0.1285980351105614,0.0075955117474715,0.0001055906759575,,,0.1181371236176045,4.484195907723924
4624,18904,18904,mp-546864,-2.4617580190476187,3.9678,Y2C(NO)2,0.0,"['C', 'N', 'O', 'Y']","# generated using pymatgen
data_Y2C(NO)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.74459887
_cell_length_b   3.74459887
_cell_length_c   8.22846800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00001538
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2C(NO)2
_chemical_formula_sum   'Y2 C1 N2 O2'
_cell_volume   99.92177791
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.33333300  0.66666700  0.67753600  1
  Y  Y1  1  0.66666700  0.33333300  0.32246400  1
  C  C2  1  0.00000000  0.00000000  0.00000000  1
  N  N3  1  0.00000000  0.00000000  0.15022800  1
  N  N4  1  0.00000000  0.00000000  0.84977200  1
  O  O5  1  0.33333300  0.66666700  0.39649300  1
  O  O6  1  0.66666700  0.33333300  0.60350700  1
",164.0,109.90348620894687,0.0,0.0165207297386848,3.7530558109283447,,,0.0,4.3668035961507545
4625,18905,18905,mp-1223246,-2.756797342749999,0.0,La2GaNiO6,0.0464836527250014,"['Ga', 'La', 'Ni', 'O']","# generated using pymatgen
data_La2GaNiO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.48665164
_cell_length_b   5.48887334
_cell_length_c   5.48495424
_cell_angle_alpha   61.32071689
_cell_angle_beta   61.29645303
_cell_angle_gamma   61.27295321
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La2GaNiO6
_chemical_formula_sum   'La2 Ga1 Ni1 O6'
_cell_volume   120.20615480
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.24915300  0.24920300  0.24923600  1
  La  La1  1  0.75084600  0.75079800  0.75076400  1
  Ga  Ga2  1  0.49999700  0.50000300  0.50000200  1
  Ni  Ni3  1  0.00000800  0.99999500  0.99999400  1
  O  O4  1  0.81547100  0.68198000  0.25049400  1
  O  O5  1  0.68222500  0.25018600  0.81574300  1
  O  O6  1  0.25002000  0.81590000  0.68239000  1
  O  O7  1  0.31777300  0.74981500  0.18426000  1
  O  O8  1  0.74997900  0.18409900  0.31761200  1
  O  O9  1  0.18452700  0.31802100  0.74950600  1
",148.0,171.9460065506929,0.0,0.0152390599113668,0.0002291614267354,,,0.00826584130942,4.267605673273133
4626,18914,18914,mp-12451,-2.877080388333334,0.3501000000000003,LiLa2OsO6,0.0,"['La', 'Li', 'O', 'Os']","# generated using pymatgen
data_LiLa2OsO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.82047600
_cell_length_b   5.58151600
_cell_length_c   9.66193873
_cell_angle_alpha   54.98901286
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiLa2OsO6
_chemical_formula_sum   'Li2 La4 Os2 O12'
_cell_volume   257.08761152
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
  Li  Li1  1  0.50000000  0.00000000  0.50000000  1
  La  La2  1  0.05965800  0.76382300  0.74867100  1
  La  La3  1  0.55965800  0.23617700  0.75132900  1
  La  La4  1  0.44034200  0.76382300  0.24867100  1
  La  La5  1  0.94034200  0.23617700  0.25132900  1
  Os  Os6  1  0.50000000  0.50000000  0.00000000  1
  Os  Os7  1  0.00000000  0.50000000  0.50000000  1
  O  O8  1  0.28485800  0.26365600  0.55038900  1
  O  O9  1  0.78485800  0.73634400  0.94961100  1
  O  O10  1  0.71514200  0.73634400  0.44961100  1
  O  O11  1  0.21514200  0.26365600  0.05038900  1
  O  O12  1  0.02863000  0.65080900  0.25777000  1
  O  O13  1  0.52863000  0.34919100  0.24223000  1
  O  O14  1  0.31046400  0.83506000  0.95452400  1
  O  O15  1  0.81046400  0.16494000  0.54547600  1
  O  O16  1  0.68953600  0.16494000  0.04547600  1
  O  O17  1  0.18953600  0.83506000  0.45452400  1
  O  O18  1  0.47137000  0.65080900  0.75777000  1
  O  O19  1  0.97137000  0.34919100  0.74223000  1
",14.0,136.68000317049368,0.0,0.0146989890948781,0.4124082525571187,,,0.0233041120284553,5.236543322139388
4627,18916,18916,mp-753829,-2.3044008059999994,0.0,Cr2O3,0.0621869630000002,"['Cr', 'O']","# generated using pymatgen
data_Cr2O3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.12801840
_cell_length_b   5.12819400
_cell_length_c   5.63449781
_cell_angle_alpha   62.92755855
_cell_angle_beta   89.99998088
_cell_angle_gamma   60.00063226
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr2O3
_chemical_formula_sum   'Cr4 O6'
_cell_volume   109.17433767
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00070800  0.99858000  0.00212800  1
  Cr  Cr1  1  0.50046500  0.99905900  0.50142000  1
  Cr  Cr2  1  0.68525600  0.62949800  0.05575000  1
  Cr  Cr3  1  0.31346400  0.37307100  0.94039900  1
  O  O4  1  0.60980700  0.50295400  0.77979800  1
  O  O5  1  0.11449900  0.17064200  0.22030300  1
  O  O6  1  0.71485500  0.89416900  0.22030900  1
  O  O7  1  0.28274100  0.10747700  0.77979600  1
  O  O8  1  0.88723800  0.83002700  0.77979900  1
  O  O9  1  0.39096900  0.49452400  0.22029800  1
",148.0,193.4177751596732,0.0,0.0067761372041118,2.162476062774658,,,0.11542552975508,4.053953011388518
4628,18918,18918,mp-1076048,-2.3196700836781616,0.1434999999999999,Na2V2O5,0.0713218944351909,"['Na', 'O', 'V']","# generated using pymatgen
data_Na2V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.40470700
_cell_length_b   5.63581700
_cell_length_c   8.21806913
_cell_angle_alpha   69.94481420
_cell_angle_beta   70.80333177
_cell_angle_gamma   89.99733248
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2V2O5
_chemical_formula_sum   'Na4 V4 O10'
_cell_volume   220.26843337
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.39011700  0.92222000  0.21467400  1
  Na  Na1  1  0.60475700  0.07774400  0.78532300  1
  Na  Na2  1  0.89014300  0.36308400  0.21467700  1
  Na  Na3  1  0.10487600  0.63699400  0.78530100  1
  V  V4  1  0.70633600  0.67903300  0.49991800  1
  V  V5  1  0.20626700  0.32092100  0.50007400  1
  V  V6  1  0.49327300  0.50001800  0.99998300  1
  V  V7  1  0.99303800  0.99997500  0.00000000  1
  O  O8  1  0.36279900  0.61819100  0.50003900  1
  O  O9  1  0.86285400  0.38173400  0.49997200  1
  O  O10  1  0.29308200  0.26347400  0.97565600  1
  O  O11  1  0.26841700  0.73684500  0.02436700  1
  O  O12  1  0.79292500  0.26100900  0.97566700  1
  O  O13  1  0.76826000  0.73872400  0.02436100  1
  O  O14  1  0.88188200  0.91787500  0.28174400  1
  O  O15  1  0.16355700  0.08212300  0.71826800  1
  O  O16  1  0.38158300  0.29990700  0.28229300  1
  O  O17  1  0.66383800  0.70012800  0.71768300  1
",46.0,87.027420131643,0.0,0.0169977738725039,0.5023718376954397,,,0.018168795405002,6.0331418253666405
4629,18919,18919,mp-8666,-0.9973837940325668,1.5894,CsAgO,0.0,"['Cs', 'Ag', 'O']","# generated using pymatgen
data_CsAgO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.03589265
_cell_length_b   8.03589265
_cell_length_c   8.03589265
_cell_angle_alpha   98.84466811
_cell_angle_beta   98.84466811
_cell_angle_gamma   133.82734510
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsAgO
_chemical_formula_sum   'Cs4 Ag4 O4'
_cell_volume   344.38498616
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.19268600  0.50000000  0.69268600  1
  Cs  Cs1  1  0.50000000  0.19268600  0.69268600  1
  Cs  Cs2  1  0.80731400  0.50000000  0.30731400  1
  Cs  Cs3  1  0.50000000  0.80731400  0.30731400  1
  Ag  Ag4  1  0.85935100  0.14064900  0.00000000  1
  Ag  Ag5  1  0.14064900  0.85935100  0.00000000  1
  Ag  Ag6  1  0.14064900  0.14064900  0.28129900  1
  Ag  Ag7  1  0.85935100  0.85935100  0.71870100  1
  O  O8  1  0.28301000  0.00000000  0.28301000  1
  O  O9  1  0.00000000  0.28301000  0.28301000  1
  O  O10  1  0.00000000  0.71699000  0.71699000  1
  O  O11  1  0.71699000  0.00000000  0.71699000  1
",139.0,21.56195225147228,0.0,0.0126472305356868,1.4631580511728923,,,0.0,4.771367459012183
4630,18926,18926,mp-1218747,-1.4520638943550448,0.0,Sr2Mn2Cu(AsO)2,0.0357841755555528,"['As', 'Cu', 'Mn', 'O', 'Sr']","# generated using pymatgen
data_Sr2Mn2Cu(AsO)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12984100
_cell_length_b   4.12984100
_cell_length_c   9.86690875
_cell_angle_alpha   77.91999659
_cell_angle_beta   77.91999659
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2Mn2Cu(AsO)2
_chemical_formula_sum   'Sr2 Mn2 Cu1 As2 O2'
_cell_volume   160.74661906
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.41038900  0.41038900  0.17922200  1
  Sr  Sr1  1  0.58961100  0.58961100  0.82077800  1
  Mn  Mn2  1  0.00000000  0.00000000  0.00000000  1
  Mn  Mn3  1  0.25000000  0.75000000  0.50000000  1
  Cu  Cu4  1  0.75000000  0.25000000  0.50000000  1
  As  As5  1  0.16792600  0.16792600  0.66414800  1
  As  As6  1  0.83207400  0.83207400  0.33585200  1
  O  O7  1  0.50029600  0.00029600  0.99940800  1
  O  O8  1  0.99970400  0.49970400  0.00059200  1
",119.0,75.45868159438868,0.0394042389773699,0.0062694051778347,1.2771924957633018e-06,,,0.055989598740063,3.9706393055576257
4631,18937,18937,mp-558992,-1.6460622091176471,0.4110000000000005,In7GeIrO8,0.0,"['Ge', 'In', 'Ir', 'O']","# generated using pymatgen
data_In7GeIrO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.28747501
_cell_length_b   7.28747501
_cell_length_c   7.28747501
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In7GeIrO8
_chemical_formula_sum   'In7 Ge1 Ir1 O8'
_cell_volume   273.66309754
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.25003400  0.74996600  0.74996600  1
  In  In1  1  0.74996600  0.25003400  0.25003400  1
  In  In2  1  0.25003400  0.25003400  0.74996600  1
  In  In3  1  0.25003400  0.74996600  0.25003400  1
  In  In4  1  0.74996600  0.74996600  0.25003400  1
  In  In5  1  0.74996600  0.25003400  0.74996600  1
  In  In6  1  0.75000000  0.75000000  0.75000000  1
  Ge  Ge7  1  0.25000000  0.25000000  0.25000000  1
  Ir  Ir8  1  0.00000000  0.00000000  0.00000000  1
  O  O9  1  0.35102500  0.94692500  0.35102500  1
  O  O10  1  0.62970100  0.62970100  0.62970100  1
  O  O11  1  0.94692500  0.35102500  0.35102500  1
  O  O12  1  0.62970100  0.11089800  0.62970100  1
  O  O13  1  0.35102500  0.35102500  0.35102500  1
  O  O14  1  0.11089800  0.62970100  0.62970100  1
  O  O15  1  0.35102500  0.35102500  0.94692500  1
  O  O16  1  0.62970100  0.62970100  0.11089800  1
",216.0,109.57726708980675,0.0,0.001466966932999,0.4276419083277384,,,5.601778295195465e-06,4.230436674148702
4632,18941,18941,mp-1276866,-2.389298140166668,0.0,SrLaFeCoO6,0.0398787211774154,"['Co', 'Fe', 'La', 'O', 'Sr']","# generated using pymatgen
data_SrLaFeCoO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56638494
_cell_length_b   9.50044536
_cell_length_c   5.49446603
_cell_angle_alpha   105.46588306
_cell_angle_beta   59.56693103
_cell_angle_gamma   90.00227747
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrLaFeCoO6
_chemical_formula_sum   'Sr2 La2 Fe2 Co2 O12'
_cell_volume   238.24996460
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.87498500  0.37488700  0.25009200  1
  Sr  Sr1  1  0.37567200  0.87472300  0.24863600  1
  La  La2  1  0.12619700  0.62303900  0.74779200  1
  La  La3  1  0.62433500  0.12436900  0.75136500  1
  Fe  Fe4  1  0.25028000  0.24851900  0.49953900  1
  Fe  Fe5  1  0.75117000  0.74860700  0.49765600  1
  Co  Co6  1  0.49967600  0.50189800  0.00071300  1
  Co  Co7  1  0.99971600  0.00144000  0.00058000  1
  O  O8  1  0.87978200  0.37403300  0.74998900  1
  O  O9  1  0.38147300  0.87469900  0.74722800  1
  O  O10  1  0.61988200  0.12681100  0.25465300  1
  O  O11  1  0.12119800  0.62712700  0.25306200  1
  O  O12  1  0.37026700  0.37403300  0.75001800  1
  O  O13  1  0.87126500  0.87470100  0.74728300  1
  O  O14  1  0.12548100  0.12679500  0.25463200  1
  O  O15  1  0.62563900  0.62709400  0.25311100  1
  O  O16  1  0.62201300  0.61862100  0.75569800  1
  O  O17  1  0.11980300  0.12034500  0.76036600  1
  O  O18  1  0.37902200  0.38034300  0.24195100  1
  O  O19  1  0.88214400  0.87791700  0.23564100  1
",119.0,156.9914409725104,0.0,0.0103474810628491,0.0002622658309216,,,3.4821830986927995e-05,4.835088961314758
4633,18943,18943,mp-998624,-1.6389680763103456,0.0,NaOsO3,0.0154221214999994,"['Na', 'O', 'Os']","# generated using pymatgen
data_NaOsO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.39863047
_cell_length_b   5.39863047
_cell_length_c   5.39863034
_cell_angle_alpha   60.36734736
_cell_angle_beta   60.36734736
_cell_angle_gamma   60.36734334
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaOsO3
_chemical_formula_sum   'Na2 Os2 O6'
_cell_volume   112.18363342
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.25000000  0.25000000  0.25000000  1
  Na  Na1  1  0.75000000  0.75000000  0.75000000  1
  Os  Os2  1  0.00000000  0.00000000  0.00000000  1
  Os  Os3  1  0.50000000  0.50000000  0.50000000  1
  O  O4  1  0.82513400  0.25000000  0.67486600  1
  O  O5  1  0.67486600  0.82513400  0.25000000  1
  O  O6  1  0.25000000  0.67486600  0.82513400  1
  O  O7  1  0.32513400  0.17486600  0.75000000  1
  O  O8  1  0.17486600  0.75000000  0.32513400  1
  O  O9  1  0.75000000  0.32513400  0.17486600  1
",167.0,180.9133295799932,0.0,0.0019075353794649,0.000236237149996,,,0.0306457469997726,3.81637655416656
4634,18949,18949,mp-540969,-2.197476178888889,2.4532,V2ZnO6,0.0191214130555588,"['O', 'V', 'Zn']","# generated using pymatgen
data_V2ZnO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06432559
_cell_length_b   5.06432559
_cell_length_c   6.79462810
_cell_angle_alpha   72.69670866
_cell_angle_beta   72.69670866
_cell_angle_gamma   41.06404207
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2ZnO6
_chemical_formula_sum   'V2 Zn1 O6'
_cell_volume   108.54758095
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.79778700  0.79778700  0.66466500  1
  V  V1  1  0.20221300  0.20221300  0.33533500  1
  Zn  Zn2  1  0.00000000  0.00000000  0.00000000  1
  O  O3  1  0.95473900  0.95473900  0.73574500  1
  O  O4  1  0.04526100  0.04526100  0.26425500  1
  O  O5  1  0.65125100  0.65125100  0.88616600  1
  O  O6  1  0.34874900  0.34874900  0.11383400  1
  O  O7  1  0.69832700  0.69832700  0.42913100  1
  O  O8  1  0.30167300  0.30167300  0.57086900  1
",12.0,108.00334277157526,0.5440243271014745,0.0037321066811311,2.345542430877685,,,0.0,4.586322323694818
4635,18951,18951,mp-19171,-2.403694440238095,0.0,Y(FeO2)2,0.0474616841964241,"['Fe', 'O', 'Y']","# generated using pymatgen
data_Y(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.54216658
_cell_length_b   3.54430244
_cell_length_c   16.96816187
_cell_angle_alpha   83.91541841
_cell_angle_beta   83.92440508
_cell_angle_gamma   59.90994164
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y(FeO2)2
_chemical_formula_sum   'Y2 Fe4 O8'
_cell_volume   182.93661669
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.49997000  0.49985700  0.49978500  1
  Y  Y1  1  0.99974000  0.99951800  0.00007300  1
  Fe  Fe2  1  0.10549800  0.10540900  0.68025800  1
  Fe  Fe3  1  0.39417800  0.39178500  0.81974300  1
  Fe  Fe4  1  0.60539700  0.60564900  0.18042000  1
  Fe  Fe5  1  0.89447700  0.89469900  0.31955400  1
  O  O6  1  0.06482500  0.06776100  0.80688900  1
  O  O7  1  0.56228100  0.56222100  0.30744200  1
  O  O8  1  0.43758300  0.43777000  0.69268900  1
  O  O9  1  0.93720700  0.93768300  0.19313000  1
  O  O10  1  0.14525200  0.14516200  0.56255300  1
  O  O11  1  0.64523400  0.64514900  0.06265300  1
  O  O12  1  0.35388800  0.35309300  0.93744900  1
  O  O13  1  0.85447100  0.85424400  0.43736300  1
",166.0,146.4773681743977,0.1616086147913615,0.0098049836097503,0.0001726991807421,,,0.1034462243594501,4.341237061947979
4636,18956,18956,mp-1221811,-1.7384244767241386,0.0544000000000002,Mn3NiO4,0.0556836087500034,"['Mn', 'Ni', 'O']","# generated using pymatgen
data_Mn3NiO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.14864600
_cell_length_b   3.14864600
_cell_length_c   8.89078100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn3NiO4
_chemical_formula_sum   'Mn3 Ni1 O4'
_cell_volume   88.14295063
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.50000000  0.50000000  0.75572200  1
  Mn  Mn1  1  0.00000000  0.00000000  0.50000000  1
  Mn  Mn2  1  0.50000000  0.50000000  0.24427800  1
  Ni  Ni3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.24236100  1
  O  O5  1  0.50000000  0.50000000  0.00000000  1
  O  O6  1  0.00000000  0.00000000  0.75763900  1
  O  O7  1  0.50000000  0.50000000  0.50000000  1
",123.0,143.17859911454525,0.0,0.0102418768782167,0.1510743930314978,,,0.1928229186580563,4.6688635641026455
